X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
153.341262,-27.993143,1854,PETROL STATION,61477673,AMPOL NERANG NORTH,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,"CORNER RIVERVIEW AND NERANG BROADBEACH RD,",NERANG,4211,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,24/11/2019,,,,,,
153.036685,-26.711688,1855,PETROL STATION,61401885,LIBERTY TANAWHA,LIBERTY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,316 TANAWHA TOURIST DRIVE,TANAWHA,4556,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,12/09/2019,,,,,,
152.872661,-27.6471329999999,1856,PETROL STATION,61477643,COLES EXPRESS BELLBIRD PARK,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5-7 JONES ROAD,BELLBIRD PARK,4300,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,07/10/2020,,,,,,
152.984006,-26.616569,1857,PETROL STATION,61402584,PACIFIC PETROLEUM NAMBOUR DEPOT,PACIFIC PETROLEUM,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3 BLI BLI ROAD,NAMBOUR,4560,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,10/12/2019,,,,,,
148.676408,-20.2897659999999,1858,PETROL STATION,61402784,UNITED CANNONVALE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,PROSERPINE-SHUTE HARBOUR ROAD AND PALUMA ROAD,CANNONVALE,4802,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.802768,-26.990422,1859,PETROL STATION,61402427,PUMA D'AGUILAR,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1965 D'AGUILAR HIGHWAY,D'AGUILAR ,4514,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,05/05/2020,,,,,,
152.761875,-27.603471,1860,PETROL STATION,61477701,COLES EXPRESS IPSWICH NORTH,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,10 LAWRENCE STREET,NORTH IPSWICH,4305,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,07/10/2020,,,,,,
153.114969,-26.6943019999999,1861,PETROL STATION,61401807,BP MOOLOOLABA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,180 BRISBANE ROAD AND ULMARA COURT,MOOLOOLABA,4557,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.893567,-25.2932309999999,1862,PETROL STATION,61402224,CALTEX/WOOLWORTHS URANGAN (HERVEY BAY),COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,ELIZABETH STREET AND BOAT HARBOUR DRIVE,HERVEY BAY,4655,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.047525,-27.408291,1863,PETROL STATION,61401330,FREEDOM FUELS WOOLOOWIN,FREEDOM FUELS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,75 EMMA STREET,WOOLOOWIN,4030,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,07/01/2020,,,,,,
151.878126,-28.7400909999999,1864,PETROL STATION,61477842,LIBERTY GLEN APLIN,MISCELLANEOUS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,27359 NEW ENGLAND HIGHWAY,GLEN ALPIN,4381,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.082102,-27.697194,1865,PETROL STATION,61477083,UNITED CRESTMEAD,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,169-175 BUMSTEAD ROAD,CREASTMEAD,4132,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.092263,-27.681053,1866,PETROL STATION,61401569,COLES EXPRESS MARSDEN,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,604-614 BROWNS PLAINS ROAD,MARSDEN,4132,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,07/10/2020,,,,,,
147.403824,-19.5724109999999,1867,PETROL STATION,61402452,NIGHTOWL PUMA AYR CENTRAL,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,115 EDWARD STREET,AYR,4807,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,10/09/2020,,,,,,
153.039255,-26.635544,1868,PETROL STATION,61401815,PUMA BLI BLI,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,148 DAVID LOW WAY,BLI BLI,4559,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,24/11/2020,,,,,,
151.246211,-23.840455,1869,PETROL STATION,61451737,LIBERTY GLADSTONE,LIBERTY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,62 HANSON STREET,GLADSTONE,4680,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,21/09/2020,,,,,,
152.943798,-27.443144,1870,PETROL STATION,61401375,7-ELEVEN THE GAP,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1121 WATERWORKS ROAD AND SETTLEMENT ROAD,THE GAP,4061,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
146.152277,-18.680603,1871,PETROL STATION,61402441,AMPOL INGHAM,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,49404 TOWNSVILLE ROAD,INGHAM,4850,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
146.822786,-19.328363,1872,PETROL STATION,61451569,COLES EXPRESS WULGURU,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,290 STUART DRIVE,WULGURU,4811,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,05/10/2020,,,,,,
153.040037,-27.439582,1873,PETROL STATION,61402876,CALTEX/WOOLWORTHS BOWEN HILLS,COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,136-146 ABBOTSFORD ROAD,BOWEN HILLS,4006,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,16/11/2020,,,,,,
145.109936,-15.294412,1874,PETROL STATION,61477870,HOPE VALE SERVICE STATION,MISCELLANEOUS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOT 31 MUNI STREET,HOPE VALE,4895,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,05/12/2019,,,,,,
147.403018,-19.5708519999999,1875,PETROL STATION,61470853,BP OPT AYR,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,106-108 EDWARDS STREET,AYR,4807,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,04/02/2020,,,,,,
144.255656,-23.441122,1876,PETROL STATION,61470519,BP SERVICE STATION LONGREACH,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,9 WONGA STREET,LONGREACH,4730,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,02/01/2020,,,,,,
153.060501,-27.5913019999999,1877,PETROL STATION,61402101,7-ELEVEN PINELANDS ROAD,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,82 PINELANDS ROAD,SUNNYBANK HILLS,4109,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.996142,-26.917009,1878,PETROL STATION,61401784,COLES EXPRESS GLASSHOUSE MOUNTAIN INBOUND,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,4288 BRUCE HIGHWAY,GLASS HOUSE MOUNTAINS,4519,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,05/10/2020,,,,,,
151.940083,-27.474253,1879,PETROL STATION,61477745,7-ELEVEN HIGHFIELDS,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 CAWDOR ROAD,HIGHFIELDS,4352,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.183564,-27.517548,1880,PETROL STATION,61401603,PUMA CHANDLER,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3210 OLD CLEVELAND ROAD,CHANDLER,4155,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,18/11/2019,,,,,,
153.028147,-27.498555,1881,PETROL STATION,61401684,PUMA DUTTON PARK,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,200 ANNERLEY ROAD AND POUND STREET,DUTTON PARK,4102,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,21/01/2020,,,,,,
153.289652,-27.608266,1882,PETROL STATION,61477754,7-ELEVEN REDLAND BAY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,75 BOUNDARY STREET,REDLAND BAY,4165,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.047965,-26.414723,1883,PETROL STATION,61402780,CALTEX/WOOLWORTHS NOOSAVILLE,COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,28 EENIE CREEK ROAD,NOOSAVILLE,4566,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,19/10/2020,,,,,,
152.980769,-27.524807,1884,PETROL STATION,61401685,PUMA GRACEVILLE,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,295 OXLEY ROAD AND LONG STREET,GRACEVILLE,4075,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.189341,-27.6843759999999,1885,PETROL STATION,61401940,BP CONNECT LOGANHOLME,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,4080 PACIFIC HIGHWAY,LOGANHOLME,4129,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
151.294522,-28.397431,1886,PETROL STATION,1599,BP OMAN AMA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CUNNINGHAM HIGHWAY,OMAN AMA,4352,QLD,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.739559,-16.926305,1887,PETROL STATION,61402458,CALTEX/WOOLWORTHS RAINTREES (MANUNDA),COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 KOCH STREET,MANUNDA,4870,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
150.314527,-28.536312,1888,PETROL STATION,61477861,LIBERTY GOONDIWINDI,LIBERTY,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2-4 RACECOURSE ROAD,GOONDIWINDI,4390,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.114652,-27.680781,1889,PETROL STATION,61401512,7-ELEVEN MARSDEN,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,7985 CHAMBERS FLAT ROAD AND TAMARIND STREET,MARSDEN,4132,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.087063,-27.386791,1890,PETROL STATION,61401296,FREEDOM FUELS NUDGEE,FREEDOM FUELS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,948 NUDGEE ROAD AND TUFNELL ROAD,BANYO,4014,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,07/01/2020,,,,,,
140.833297,-17.458209,1891,PETROL STATION,61477927,KARUMBA POINT SERVICE STATION,MISCELLANEOUS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,37 KARUMBA POINT ROAD,KARUMBA,4891,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
148.580123,-28.0364119999999,1892,PETROL STATION,61402697,JCM AUTO AND FUEL ST GEORGE,MISCELLANEOUS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,121 VICTORIA STREET,ST GEORGE,4487,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
145.418716,-16.922253,1893,PETROL STATION,,AMPOL BIBOOHRA VIA MAREEBA,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOT 1 BILWON ROAD,BIBOOHRA,4880,QLD,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
153.009278,-27.239369,1894,PETROL STATION,61402908,AMPOL NORTH LAKES,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,"CORNER STAPYLTON AND MASON STREET,",NORTH LAKES,4509,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,20/11/2020,,,,,,
153.398326,-28.0090089999999,1895,PETROL STATION,61401047,BP BENOWA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,133 ASHMORE ROAD,BENOWA,4217,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
147.154546,-19.5632459999999,1896,PETROL STATION,61470542,UNITED GIRU,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,32828 BRUCE HIGHWAY,GIRU,4809,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.121712,-27.595693,1897,PETROL STATION,61401534,COLES EXPRESS ROCHEDALE,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1009 UNDERWOOD ROAD,ROCHEDALE,4123,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,07/10/2020,,,,,,
153.379998,-28.0712809999999,1898,PETROL STATION,61402434,CALTEX/WOOLWORTHS ROBINA,COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,110 LAVER DRIVE,ROBINA,4226,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,06/07/2020,,,,,,
146.801547,-19.2757159999999,1899,PETROL STATION,61477060,UNITED HERMIT PARK,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,94 CHARTERS TOWERS ROAD,HERMIT PARK,4812,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.043606,-27.479316,1900,PETROL STATION,61401119,BP EAST BRISBANE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,41-49 LYTTON ROAD,EAST BRISBANE,4169,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
151.947146,-27.6000989999999,1901,PETROL STATION,61477891,FREEDOM FUELS KEARNEYS SPRING,FREEDOM FUELS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,293-295 SPRING STREET,KEARNEYS SPRING,4350,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
145.776004,-17.0846769999999,1902,PETROL STATION,61402869,UNITED GORDONVALE CAIRNS ROAD,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,105-115 CAIRNS ROAD,GORDONVALE,4865,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
151.997305,-26.678894,1903,PETROL STATION,61470841,BP NANANGO,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3 KING STREET,NANANGO,4615,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,11/09/2020,,,,,,
149.335058,-23.6510039999999,1904,PETROL STATION,61402449,DINGO ROADHOUSE,MISCELLANEOUS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CAPRICORN HIGHWAY,DINGO,4702,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,02/12/2020,,,,,,
152.960939,-27.396674,1905,PETROL STATION,61401301,CALTEX ARANA HILLS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,282 DAWSON PARADE AND NEPEAN AVENUE,ARANA HILLS,4054,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,29/10/2020,,,,,,
152.994282,-27.9889219999999,1906,PETROL STATION,61401988,AMPOL BEAUDESERT,AMPOL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,3 TELEMON STREET,BEAUDESERT,4285,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,13/02/2020,,,,,,
152.981552,-27.572374,1907,PETROL STATION,61402390,CALTEX/WOOLWORTHS OXLEY,COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,BLUNDER ROAD AND ALBAN STREET,OXLEY,4075,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,16/11/2020,,,,,,
153.075118,-27.676439,1908,PETROL STATION,61477683,BP OPT CRESTMEAD,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2-4 CALCIUM COURT,CREASTMEAD,4132,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.720294993,-26.305631761,1909,PETROL STATION,,KYBONG,MATILDA FUELS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,BRUCE HIGHWAY,KYBONG,4570,QLD,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
153.037721,-27.223175,1910,PETROL STATION,61402210,CALTEX/WOOLWORTHS MANGO HILL,COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,ANZAC AVENUE,MANGO HILL,4509,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,11/02/2020,,,,,,
153.008034,-27.4093159999999,1911,PETROL STATION,61401316,BP STAFFORD,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,475 STAFFORD ROAD,STAFFORD,4053,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.756695,-27.633501,1912,PETROL STATION,61401768,CALTEX CHURCHILL,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,126 WARWICK ROAD AND LOBLEY STREET,CHURCHILL,4305,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,16/06/2020,,,,,,
153.047595,-27.4883859999999,1913,PETROL STATION,61401132,BP STANLEY STREET EAST,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,979 STANLEY STREET EAST,EAST BRISBANE,4169,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,16/09/2019,,,,,,
153.410762,-27.974753,1914,PETROL STATION,61401039,COLES EXPRESS SOUTHPORT,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,34 FERRY ROAD AND MERON STREET,SOUTHPORT,4215,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,07/10/2020,,,,,,
153.438513,-27.398476,1915,PETROL STATION,61477097,AMITY POINT GENERAL DEALERS,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,9 BALLOW ROAD,AMITY POINT,4183,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.597153,-25.3576229999999,1916,PETROL STATION,61470015,BP TORBANLEA,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,25165 BRUCE HIGHWAY,TORBANLEA,4662,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
153.108134,-27.766699,1917,PETROL STATION,61401679,BP LOGAN VILLAGE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,111-113 ALBERT STREET,LOGAN VILLAGE,4207,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
151.260323,-23.874314,1918,PETROL STATION,61470105,CHOICE SUN VALLEY,CHOICE,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,50 PHILIP STREET,GLADSTONE,4680,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.068575,-26.186317,1919,PETROL STATION,61402512,GOOMERI FUELS AND ROADHOUSE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,61 MOORE STREET,GOOMERI,4601,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,18/06/2020,,,,,,
153.009186,-27.317756,1920,PETROL STATION,61401907,UNITED BALD HILLS,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,73 STRATHPINE ROAD AND LUCY STREET,BALD HILLS,4036,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
151.225259,-23.853763,1921,PETROL STATION,61477735,PACIFIC PETROLEUM GLADSTONE,PACIFIC PETROLEUM,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,11 RED RIVER ROAD,CALLEMONDAH,4680,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,02/10/2019,,,,,,
149.153523,-21.167628,1922,PETROL STATION,61451568,COLES EXPRESS MACKAY BROADSOUND RD,COLES EXPRESS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 BROADSOUND ROAD,MACKAY,4740,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,05/10/2020,,,,,,
152.951795,-27.0792529999999,1923,PETROL STATION,61401858,UNITED CABOOLTURE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,45 BEERBURRUM ROAD,CABOOLTURE,4510,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
150.369471,-27.7168339999999,1924,PETROL STATION,61477878,UNITED MOONIE UFILL,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CORNER MOONIE HIGHWAY AND LEICHHARDT HIGHWAY,MOONIE,4406,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,13/10/2020,,,,,,
152.995711,-27.6538229999999,1925,PETROL STATION,61402405,UNITED FORESTDALE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,466 JOHNSON ROAD AND DICKMAN ROAD,FORESTDALE,4118,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
152.992977,-27.2507929999999,1926,PETROL STATION,61402897,CALTEX/WOOLWORTHS KALLANGUR,COLES WOOLWORTHS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1399 ANZAC AVENUE,KALLANGUR,4503,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,15/07/2019,,,,,,
143.200421,-13.944544,1927,PETROL STATION,61477122,COEN STORE,MISCELLANEOUS,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CAPE YORK DEVELOPMENT ROAD,COOKTOWN,4892,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,30/09/2019,,,,,,
153.050015,-27.4272829999999,1928,PETROL STATION,61401341,PUMA CLAYFIELD,PUMA,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,509 SANDGATE ROAD AND BUTLER STREET,CLAYFIELD,4007,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,24/03/2020,,,,,,
146.284451,-18.581847,1929,PETROL STATION,61470906,BP HALIFAX,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 MACROSSAN STREET,HALIFAX,4850,QLD,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,12/09/2019,,,,,,
